ID,Kidhome,Teenhome,Income,Age,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
5025,1,0,48526.0,46,False,True,False,False,False,False,False,True,False,False,False
2308,0,1,46734.0,71,False,True,False,False,False,False,True,False,False,False,False
5995,1,1,39552.0,63,False,True,False,False,False,True,False,False,False,False,False
6749,1,1,86358.0,59,False,True,False,False,False,False,False,True,False,False,False
1010,2,1,46931.0,48,False,True,False,False,False,False,False,False,True,False,False
8977,0,0,16581.0,40,True,False,False,False,False,False,False,True,False,False,False
4756,0,0,63998.0,73,False,False,False,False,False,True,False,False,False,False,False
3412,0,1,67381.0,74,False,False,True,False,False,False,True,False,False,False,False
606,1,1,25930.0,58,False,True,False,False,False,False,False,True,False,False,False
5961,1,0,42693.0,47,False,True,False,False,False,False,True,False,False,False,False
2975,0,1,85606.0,49,False,True,False,False,False,False,False,False,True,False,False
2894,0,0,72903.0,40,False,True,False,False,False,False,False,True,False,False,False
7613,1,0,49669.0,51,False,False,False,False,False,False,False,False,True,False,False
10542,1,1,36778.0,57,False,False,False,True,False,False,True,False,False,False,False
8015,0,0,85696.0,63,False,False,False,True,False,True,False,False,False,False,False
10617,0,0,10979.0,36,False,False,True,False,False,True,False,False,False,False,False
11166,0,1,49678.0,64,False,True,False,False,False,False,True,False,False,False,False
849,0,1,56129.0,72,False,False,True,False,False,False,False,False,True,False,False
523,1,0,37155.0,36,False,True,False,False,False,False,True,False,False,False,False
4066,1,0,21282.0,47,False,False,False,False,False,True,False,False,False,False,False
8414,0,1,33419.0,63,False,False,False,True,False,False,False,True,False,False,False
819,0,0,63285.0,80,False,True,False,False,False,False,False,False,False,True,False
4961,1,0,21255.0,51,False,False,True,False,False,False,False,False,True,False,False
749,1,0,42162.0,44,False,True,False,False,False,False,False,False,True,False,False
5430,1,1,54450.0,69,False,True,False,False,False,False,False,False,True,False,False
7755,0,1,57744.0,71,False,False,False,True,False,False,True,False,False,False,False
10525,1,0,26576.0,39,False,True,False,False,False,False,False,True,False,False,False
1453,0,0,57513.0,82,False,False,False,True,False,False,False,False,False,True,False
8310,0,1,68142.0,61,False,True,False,False,False,False,False,False,True,False,False
10710,0,1,7500.0,46,False,True,False,False,False,False,True,False,False,False,False
5031,0,0,83145.0,51,False,True,False,False,False,False,False,False,True,False,False
2613,0,1,54197.0,65,False,False,True,False,False,False,True,False,False,False,False
213,1,1,23091.0,62,False,False,False,True,False,False,False,True,False,False,False
967,1,1,46049.0,49,False,True,False,False,False,False,True,False,False,False,False
1077,0,0,56715.0,51,False,True,False,False,False,False,False,False,True,False,False
7959,0,0,79410.0,64,False,True,False,False,False,False,True,False,False,False,False
640,0,1,57304.0,74,False,True,False,False,False,False,True,False,False,False,False
4252,0,1,44375.0,60,False,True,False,False,False,False,True,False,False,False,False
8432,1,1,54450.0,69,False,True,False,False,False,False,False,False,True,False,False
6218,0,1,59594.0,60,False,True,False,False,False,False,True,False,False,False,False
6905,0,0,80685.0,31,False,True,False,False,False,False,False,False,True,False,False
5922,0,1,40344.0,51,False,False,False,True,False,False,True,False,False,False,False
3598,0,1,62710.0,53,False,True,False,False,False,False,True,False,False,False,False
6116,0,1,48985.0,57,False,False,False,False,False,False,True,False,False,False,False
6263,1,2,35322.0,57,False,True,False,False,False,False,False,False,True,False,False
10486,0,0,77142.0,77,False,True,False,False,False,False,True,False,False,False,False
2410,0,0,81657.0,56,False,True,False,False,False,False,False,True,False,False,False
193,0,0,14421.0,29,True,False,False,False,False,False,True,False,False,False,False
3363,0,0,20130.0,51,False,False,False,False,False,False,True,False,False,False,False
8278,0,0,74214.0,35,False,False,False,True,False,False,True,False,False,False,False
10660,1,1,66726.0,68,False,False,True,False,False,False,True,False,False,False,False
8686,1,0,23724.0,46,True,False,False,False,False,False,False,False,True,False,False
1604,0,1,47353.0,65,False,False,True,False,False,False,True,False,False,False,False
5907,1,1,33444.0,73,False,False,True,False,False,False,True,False,False,False,False
10669,0,1,54386.0,44,False,True,False,False,False,False,True,False,False,False,False
2918,1,1,28510.0,44,False,True,False,False,False,True,False,False,False,False,False
5735,0,0,90638.0,34,False,False,True,False,False,False,False,True,False,False,False
359,0,1,48070.0,75,False,True,False,False,False,False,False,False,True,False,False
8387,0,1,43140.0,68,False,True,False,False,False,False,True,False,False,False,False
1829,0,1,54959.0,64,False,False,False,True,False,True,False,False,False,False,False
3839,1,1,15056.0,67,True,False,False,False,False,False,False,True,False,False,False
9392,1,0,26954.0,54,False,True,False,False,False,False,False,True,False,False,False
2292,1,0,22327.0,40,False,True,False,False,False,False,False,True,False,False,False
10466,1,1,44393.0,60,False,True,False,False,False,False,True,False,False,False,False
9855,0,1,62000.0,73,False,False,False,True,False,False,False,True,False,False,False
4088,0,1,31497.0,63,False,False,False,True,False,False,False,False,True,False,False
5231,0,2,45894.0,51,False,False,False,False,False,False,True,False,False,False,False
590,0,0,78579.0,55,False,False,True,False,False,True,False,False,False,False,False
8732,0,1,67369.0,56,False,False,True,False,False,False,False,False,False,True,False
2315,0,1,58401.0,65,False,True,False,False,False,True,False,False,False,False,False
3515,0,1,62307.0,73,False,True,False,False,False,False,False,True,False,False,False
2245,1,1,43641.0,56,False,False,True,False,False,False,True,False,False,False,False
6283,0,1,63841.0,57,False,False,True,False,False,True,False,False,False,False,False
2246,0,1,46891.0,60,False,False,False,False,False,False,True,False,False,False,False
6606,1,0,70091.0,56,False,False,True,False,False,False,True,False,False,False,False
5545,0,0,78075.0,53,False,False,False,True,False,False,True,False,False,False,False
7342,0,1,59184.0,64,False,False,False,False,False,False,False,False,False,True,False
837,1,1,54809.0,48,False,True,False,False,False,False,True,False,False,False,False
9500,0,1,58113.0,66,False,True,False,False,False,False,True,False,False,False,False
3602,0,1,51412.0,67,False,False,True,False,False,False,True,False,False,False,False
234,1,0,15287.0,46,False,True,False,False,False,True,False,False,False,False,False
2995,0,0,66636.0,68,False,False,True,False,False,False,False,False,True,False,False
1118,0,1,50965.0,69,False,False,True,False,False,False,True,False,False,False,False
7789,0,0,84618.0,60,False,False,False,True,False,False,True,False,False,False,False
3068,0,0,18351.0,35,False,True,False,False,False,False,True,False,False,False,False
8955,0,2,40451.0,68,False,False,False,True,False,False,False,False,True,False,False
945,0,1,36317.0,60,False,True,False,False,False,False,False,False,True,False,False
5644,0,1,42213.0,68,False,True,False,False,False,False,False,False,True,False,False
7192,0,1,65748.0,70,False,True,False,False,False,False,False,False,True,False,False
2324,0,1,77044.0,53,False,True,False,False,False,False,False,False,True,False,False
697,0,0,74918.0,56,False,True,False,False,False,False,False,False,True,False,False
3439,1,1,56721.0,53,False,True,False,False,False,False,True,False,False,False,False
1506,1,1,42160.0,50,False,True,False,False,False,False,False,True,False,False,False
232,0,1,61559.0,60,False,True,False,False,False,False,False,True,False,False,False
8876,1,1,33629.0,62,False,False,False,True,False,False,False,False,True,False,False
4500,0,0,68682.0,34,False,False,False,True,False,False,False,False,True,False,False
9739,0,1,34377.0,62,False,True,False,False,False,False,False,True,False,False,False
10395,1,0,8940.0,39,True,False,False,False,False,False,False,True,False,False,False
1176,1,0,26228.0,52,False,True,False,False,False,False,True,False,False,False,False
1627,0,0,77297.0,68,False,False,False,False,False,True,False,False,False,False,False
938,1,1,40211.0,44,False,True,False,False,False,False,True,False,False,False,False
2740,1,1,33438.0,67,False,False,False,True,False,False,False,False,False,True,False
257,0,1,75032.0,66,False,False,False,True,False,False,True,False,False,False,False
4058,0,0,61284.0,70,False,False,False,True,False,False,False,True,False,False,False
7736,1,0,22518.0,39,False,True,False,False,False,False,True,False,False,False,False
8210,0,1,54730.0,50,False,False,True,False,False,False,True,False,False,False,False
833,1,1,38452.0,70,False,False,True,False,False,False,True,False,False,False,False
6230,1,1,44421.0,54,False,True,False,False,False,True,False,False,False,False,False
7325,1,0,38197.0,39,False,False,False,True,False,False,False,False,True,False,False
1307,0,1,41986.0,47,False,True,False,False,False,True,False,False,False,False,False
1502,1,0,28427.0,42,False,True,False,False,False,False,False,False,True,False,False
6211,1,0,37395.0,49,False,False,False,True,False,False,False,False,True,False,False
843,1,0,64722.0,54,False,True,False,False,False,False,True,False,False,False,False
4174,0,1,55249.0,69,False,False,True,False,False,False,False,False,True,False,False
9757,0,0,84906.0,53,False,True,False,False,False,False,False,False,True,False,False
6918,1,0,28691.0,36,False,True,False,False,False,False,True,False,False,False,False
286,1,1,44213.0,73,False,True,False,False,False,False,False,True,False,False,False
11086,1,0,25707.0,41,True,False,False,False,False,False,False,True,False,False,False
1921,2,1,59062.0,58,False,False,False,True,False,False,True,False,False,False,False
4138,0,1,76624.0,63,False,True,False,False,False,False,False,True,False,False,False
7718,0,0,66000.0,78,False,False,True,False,False,False,False,False,True,False,False
1291,1,0,27683.0,47,False,False,False,True,False,False,False,False,True,False,False
6862,0,0,1730.0,54,False,True,False,False,False,True,False,False,False,False,False
4136,1,0,7500.0,33,True,False,False,False,False,False,False,True,False,False,False
803,1,1,40521.0,57,False,True,False,False,False,False,False,False,True,False,False
4298,1,0,20427.0,52,False,False,False,True,False,False,False,False,True,False,False
10833,0,1,65106.0,50,False,True,False,False,False,False,True,False,False,False,False
9606,0,0,69969.0,60,False,False,False,True,False,False,True,False,False,False,False
8534,0,2,67433.0,73,False,True,False,False,False,False,True,False,False,False,False
5153,0,1,77766.0,58,False,False,False,True,False,False,True,False,False,False,False
961,0,1,74716.0,53,False,True,False,False,False,False,True,False,False,False,False
5011,0,1,68118.0,62,False,True,False,False,False,True,False,False,False,False,False
6653,1,1,55158.0,55,False,False,False,True,False,False,True,False,False,False,False
9094,0,1,62972.0,70,False,False,False,False,False,False,True,False,False,False,False
810,0,1,74190.0,50,False,True,False,False,False,False,True,False,False,False,False
5493,1,1,39356.0,49,False,True,False,False,False,False,True,False,False,False,False
2147,0,0,76653.0,56,False,True,False,False,False,False,False,False,True,False,False
5107,1,1,35860.0,52,False,False,False,True,False,True,False,False,False,False,False
3979,0,0,90687.0,42,False,False,False,True,False,True,False,False,False,False,False
6049,0,0,73450.0,43,False,False,True,False,False,False,False,False,True,False,False
8147,1,1,31454.0,65,False,True,False,False,False,False,True,False,False,False,False
1857,1,1,47139.0,73,False,True,False,False,False,False,False,True,False,False,False
3910,0,0,83829.0,50,False,True,False,False,False,True,False,False,False,False,False
5207,1,1,53378.0,62,False,False,False,True,False,False,True,False,False,False,False
11114,1,0,19656.0,55,False,True,False,False,False,False,False,False,True,False,False
5429,0,1,45579.0,77,False,False,False,True,False,False,True,False,False,False,False
9400,0,0,85485.0,67,False,False,False,False,False,False,False,True,False,False,False
1740,0,0,55956.0,81,False,True,False,False,False,False,True,False,False,False,False
7488,0,1,64191.0,62,False,False,True,False,False,False,False,True,False,False,False
195,1,0,38808.0,53,False,True,False,False,False,False,False,True,False,False,False
635,1,1,57183.0,59,False,False,True,False,False,False,True,False,False,False,False
7527,1,0,23748.0,57,False,False,True,False,False,True,False,False,False,False,False
10319,0,1,66303.0,54,False,True,False,False,False,False,True,False,False,False,False
2296,1,0,37368.0,50,False,False,True,False,False,False,True,False,False,False,False
10637,1,2,40800.0,61,False,True,False,False,False,False,True,False,False,False,False
2931,0,0,71847.0,47,False,True,False,False,False,True,False,False,False,False,False
907,0,1,46149.0,50,False,True,False,False,False,False,True,False,False,False,False
3698,0,0,78687.0,42,False,True,False,False,False,False,False,False,True,False,False
9516,0,0,49118.0,54,False,False,False,False,False,True,False,False,False,False,False
679,1,1,37633.0,68,False,False,False,True,False,False,True,False,False,False,False
7384,0,0,39767.0,74,False,False,True,False,False,False,False,False,True,False,False
5043,0,0,26997.0,74,True,False,False,False,False,False,True,False,False,False,False
5267,1,0,33986.0,55,False,True,False,False,False,True,False,False,False,False,False
339,0,1,57091.0,53,False,False,False,True,False,False,True,False,False,False,False
2516,1,1,46831.0,56,False,False,False,False,False,False,True,False,False,False,False
9010,0,0,83151.0,53,False,False,True,False,False,False,True,False,False,False,False
378,0,0,52531.0,54,False,True,False,False,False,False,True,False,False,False,False
4808,0,0,15759.0,69,False,True,False,False,False,False,True,False,False,False,False
5068,1,0,22804.0,54,False,True,False,False,False,False,False,True,False,False,False
7628,1,0,43050.0,52,False,False,False,False,False,False,True,False,False,False,False
7128,1,1,42997.0,48,False,False,False,True,False,False,False,True,False,False,False
2811,1,1,48918.0,62,False,False,False,True,False,False,False,True,False,False,False
3551,0,1,60033.0,71,False,False,True,False,False,False,False,False,True,False,False
1663,1,0,34043.0,47,False,False,False,True,False,False,False,False,True,False,False
5543,0,1,57811.0,59,False,True,False,False,False,False,False,False,True,False,False
1577,0,0,78569.0,79,False,True,False,False,False,False,True,False,False,False,False
10641,1,1,7500.0,47,False,True,False,False,False,False,False,True,False,False,False
5336,1,0,157733.0,54,False,False,True,False,False,False,False,False,True,False,False
6024,0,0,94384.0,72,False,True,False,False,False,False,False,False,True,False,False
1878,0,0,23148.0,40,False,False,False,False,False,False,True,False,False,False,False
3099,1,1,44267.0,55,False,True,False,False,False,True,False,False,False,False,False
6055,0,0,71626.0,46,False,True,False,False,False,False,True,False,False,False,False
5841,0,1,60894.0,59,False,True,False,False,False,False,False,False,True,False,False
3972,1,1,50200.0,49,False,True,False,False,False,False,False,False,True,False,False
4394,0,0,81051.0,60,False,False,False,True,False,False,True,False,False,False,False
5758,0,0,65169.0,43,False,True,False,False,False,False,True,False,False,False,False
6658,0,1,59868.0,53,False,True,False,False,False,False,False,False,True,False,False
4603,0,1,65695.0,65,False,False,False,True,False,False,True,False,False,False,False
8427,0,0,64857.0,69,False,False,True,False,False,False,False,True,False,False,False
10260,0,1,45143.0,60,False,False,True,False,False,False,False,False,True,False,False
7143,0,1,74805.0,70,False,False,False,False,False,False,False,False,True,False,False
8789,1,0,59060.0,36,False,False,False,False,False,False,True,False,False,False,False
6197,1,1,27238.0,63,False,False,False,True,False,False,False,True,False,False,False
4554,0,1,47009.0,60,False,True,False,False,False,False,False,False,True,False,False
4937,1,1,46094.0,52,False,False,False,False,False,False,True,False,False,False,False
1920,1,1,40321.0,53,False,True,False,False,False,False,True,False,False,False,False
8749,1,0,37235.0,41,False,True,False,False,False,False,False,False,True,False,False
1650,0,0,81843.0,65,False,False,True,False,False,False,True,False,False,False,False
10377,0,1,46692.0,67,False,False,True,False,False,False,False,False,True,False,False
9206,0,1,77382.0,57,False,True,False,False,False,False,False,False,True,False,False
10971,2,0,37774.0,48,False,True,False,False,False,False,False,True,False,False,False
6398,1,0,18393.0,51,True,False,False,False,False,False,True,False,False,False,False
9212,0,1,72828.0,63,False,False,True,False,False,False,True,False,False,False,False
7937,0,0,24711.0,43,False,True,False,False,False,False,True,False,False,False,False
839,1,0,45503.0,50,False,False,False,True,False,False,True,False,False,False,False
4246,0,0,6560.0,43,False,False,True,False,False,False,False,True,False,False,False
158,0,0,71604.0,80,False,False,False,True,False,False,False,False,True,False,False
4832,1,0,27244.0,46,False,True,False,False,False,False,True,False,False,False,False
5621,1,1,48752.0,56,False,True,False,False,False,False,True,False,False,False,False
1945,0,1,71434.0,63,False,True,False,False,False,False,True,False,False,False,False
5147,0,0,90842.0,77,False,True,False,False,False,False,False,True,False,False,False
2535,1,0,88097.0,47,False,False,True,False,False,False,True,False,False,False,False
11039,0,1,51948.0,50,False,True,False,False,False,False,True,False,False,False,False
9495,0,0,71853.0,43,False,True,False,False,False,False,False,False,True,False,False
9635,0,0,35876.0,42,False,False,True,False,False,False,True,False,False,False,False
2173,0,1,40049.0,73,False,True,False,False,False,False,False,False,False,True,False
942,1,0,39660.0,43,False,True,False,False,False,False,False,True,False,False,False
9386,0,1,50127.0,63,False,True,False,False,False,False,False,False,True,False,False
5510,0,1,43263.0,48,False,False,True,False,False,False,True,False,False,False,False
873,1,1,62845.0,76,False,False,True,False,False,False,True,False,False,False,False
2253,0,0,18929.0,35,False,True,False,False,False,False,True,False,False,False,False
5181,1,0,24367.0,43,True,False,False,False,False,False,False,True,False,False,False
979,1,0,33249.0,50,False,True,False,False,False,False,False,True,False,False,False
10390,0,1,26887.0,66,False,False,False,False,False,False,True,False,False,False,False
4698,0,0,50150.0,42,False,False,False,True,False,False,True,False,False,False,False
7793,0,1,62061.0,49,False,True,False,False,False,False,False,False,True,False,False
1745,0,0,85696.0,63,False,False,False,True,False,True,False,False,False,False,False
10590,0,0,76542.0,69,False,False,False,True,False,False,False,False,True,False,False
5080,0,0,70515.0,32,False,True,False,False,False,False,False,True,False,False,False
8369,1,0,18227.0,38,False,True,False,False,False,False,False,False,True,False,False
5232,0,1,69139.0,60,False,True,False,False,False,False,True,False,False,False,False
2407,0,0,69109.0,43,False,True,False,False,False,False,True,False,False,False,False
3834,0,1,69627.0,63,False,True,False,False,False,False,False,True,False,False,False
7912,1,0,38136.0,47,False,True,False,False,False,False,True,False,False,False,False
7712,0,0,62159.0,79,False,False,False,True,False,False,False,True,False,False,False
1065,0,0,80695.0,62,False,True,False,False,False,False,False,True,False,False,False
7275,1,1,33316.0,54,False,False,True,False,False,False,False,True,False,False,False
1343,1,1,58554.0,57,False,True,False,False,False,False,False,False,True,False,False
1384,1,0,17256.0,33,True,False,False,False,False,False,True,False,False,False,False
9967,1,1,53034.0,51,False,True,False,False,False,True,False,False,False,False,False
6181,0,0,52203.0,75,False,False,False,False,False,False,False,False,True,False,False
10507,0,1,59601.0,48,False,False,False,False,False,True,False,False,False,False,False
2674,0,1,75154.0,67,False,False,True,False,False,False,False,True,False,False,False
2698,0,1,47025.0,49,False,True,False,False,False,False,False,True,False,False,False
3231,1,0,37971.0,52,False,True,False,False,False,False,True,False,False,False,False
4096,1,0,41335.0,57,False,False,True,False,False,True,False,False,False,False,False
10476,0,1,67267.0,67,False,True,False,False,False,False,True,False,False,False,False
5948,0,1,57338.0,50,False,True,False,False,False,False,False,True,False,False,False
9140,1,1,50523.0,65,False,False,False,False,False,False,False,False,True,False,False
10258,2,1,35791.0,60,False,False,True,False,False,False,False,True,False,False,False
5675,0,1,50611.0,65,False,False,False,True,False,True,False,False,False,False,False
4743,0,1,56242.0,56,False,False,False,True,False,False,True,False,False,False,False
8805,0,1,48904.0,65,False,True,False,False,False,False,False,True,False,False,False
1542,1,2,56243.0,50,False,True,False,False,False,False,False,True,False,False,False
6770,1,0,21355.0,40,False,True,False,False,False,False,True,False,False,False,False
8773,0,1,57420.0,54,False,False,True,False,False,False,False,False,True,False,False
10475,0,1,,55,False,False,True,False,False,False,False,False,True,False,False
10420,0,1,46390.0,70,False,False,True,False,False,True,False,False,False,False,False
7514,1,1,54342.0,69,False,False,False,False,False,False,False,False,True,False,False
2902,1,1,,67,False,True,False,False,False,False,False,False,True,False,False
4345,1,1,,61,False,False,False,False,False,False,False,True,False,False,False
793,1,0,20895.0,52,False,True,False,False,False,False,True,False,False,False,False
10909,0,0,92344.0,77,False,True,False,False,False,False,True,False,False,False,False
3769,1,0,,53,False,False,False,True,False,False,False,False,True,False,False
8702,1,1,26907.0,49,False,False,False,False,False,False,False,False,True,False,False
4791,1,1,44964.0,45,False,True,False,False,False,False,False,False,True,False,False
2963,0,0,75507.0,46,False,True,False,False,False,False,False,False,True,False,False
8216,1,1,53761.0,53,False,False,True,False,False,False,True,False,False,False,False
8140,1,0,22682.0,52,False,True,False,False,False,False,False,False,True,False,False
10146,1,0,38887.0,53,False,False,False,True,False,False,False,False,True,False,False
5289,1,1,41658.0,50,False,False,False,False,False,False,False,True,False,False,False
2587,1,0,29791.0,53,False,False,False,True,False,False,True,False,False,False,False
4405,0,2,63915.0,69,False,False,True,False,False,False,True,False,False,False,False
8663,1,1,39996.0,51,False,True,False,False,False,True,False,False,False,False,False
2589,1,0,26759.0,53,False,True,False,False,False,True,False,False,False,False,False
3421,0,1,63841.0,57,False,False,True,False,False,True,False,False,False,False,False
10490,1,1,51039.0,56,False,False,False,True,False,False,True,False,False,False,False
4094,1,1,60544.0,64,False,True,False,False,False,False,True,False,False,False,False
9958,0,1,65685.0,53,False,True,False,False,False,False,True,False,False,False,False
2534,0,1,37716.0,72,False,True,False,False,False,False,True,False,False,False,False
4188,0,1,36864.0,68,False,True,False,False,False,False,False,True,False,False,False
6613,1,0,44511.0,55,False,False,True,False,False,False,True,False,False,False,False
10827,1,1,36947.0,58,False,False,False,True,False,False,True,False,False,False,False
5491,0,1,47352.0,74,False,False,True,False,False,False,False,False,True,False,False
8402,0,1,67087.0,72,False,False,True,False,False,False,True,False,False,False,False
8783,0,1,57045.0,75,False,True,False,False,False,False,True,False,False,False,False
10010,1,1,36957.0,72,False,False,False,True,False,True,False,False,False,False,False
618,0,1,69389.0,48,False,False,False,True,False,False,True,False,False,False,False
9121,1,0,80134.0,53,False,True,False,False,False,False,True,False,False,False,False
361,1,1,43142.0,56,False,False,True,False,False,False,True,False,False,False,False
4310,0,0,80589.0,81,False,True,False,False,False,False,True,False,False,False,False
2678,1,0,34412.0,35,False,True,False,False,False,False,False,True,False,False,False
6376,1,0,57537.0,46,False,True,False,False,False,False,False,True,False,False,False
524,0,0,22634.0,59,True,False,False,False,False,False,False,False,True,False,False
10341,0,0,51315.0,77,False,True,False,False,False,False,False,False,True,False,False
5654,2,1,36026.0,53,False,True,False,False,False,False,True,False,False,False,False
4098,1,1,24639.0,52,False,True,False,False,False,False,True,False,False,False,False
5824,2,1,34578.0,53,False,False,False,True,False,False,False,False,True,False,False
7000,0,0,65704.0,53,False,False,False,False,False,False,False,True,False,False,False
2561,0,1,63810.0,59,False,True,False,False,False,False,False,True,False,False,False
5229,0,1,54132.0,56,False,False,False,True,False,False,False,False,True,False,False
4086,0,0,18690.0,66,False,True,False,False,False,False,True,False,False,False,False
2428,1,0,28164.0,55,False,True,False,False,False,False,True,False,False,False,False
8254,1,0,34596.0,51,False,False,False,True,False,False,True,False,False,False,False
2836,1,0,43269.0,53,False,False,False,True,False,False,True,False,False,False,False
8418,1,1,38741.0,67,False,False,False,False,False,False,False,True,False,False,False
1362,0,0,31907.0,53,False,True,False,False,False,False,False,True,False,False,False
7152,1,0,27100.0,42,False,False,True,False,False,False,True,False,False,False,False
10033,1,0,31163.0,52,False,False,False,False,False,True,False,False,False,False,False
9349,0,0,92533.0,40,False,True,False,False,False,False,True,False,False,False,False
274,1,1,34853.0,52,False,True,False,False,False,False,False,True,False,False,False
3388,1,1,70844.0,58,False,True,False,False,False,True,False,False,False,False,False
922,1,1,31086.0,46,False,False,False,False,False,False,True,False,False,False,False
8588,1,1,60544.0,64,False,True,False,False,False,False,True,False,False,False,False
2518,0,0,20491.0,39,False,False,False,False,False,False,False,False,True,False,False
574,0,0,42523.0,61,False,True,False,False,False,False,True,False,False,False,False
3220,1,0,39922.0,42,False,True,False,False,False,False,True,False,False,False,False
5967,1,1,33402.0,73,False,True,False,False,False,False,False,False,True,False,False
1183,1,1,36408.0,76,False,False,True,False,False,False,True,False,False,False,False
6856,1,0,21645.0,46,False,True,False,False,False,False,False,False,True,False,False
4530,0,0,78427.0,77,False,False,True,False,False,False,False,False,False,True,False
1553,0,0,82657.0,79,False,True,False,False,False,False,False,False,True,False,False
4682,0,0,51876.0,67,False,True,False,False,False,False,True,False,False,False,False
8204,0,0,78041.0,54,False,False,False,False,False,False,True,False,False,False,False
5221,0,1,52852.0,68,False,True,False,False,False,False,True,False,False,False,False
1232,0,0,70038.0,43,False,False,False,True,False,False,False,False,True,False,False
1927,0,1,69401.0,52,False,False,False,False,False,False,False,False,True,False,False
5788,1,0,46053.0,53,False,True,False,False,False,False,False,False,True,False,False
6652,0,0,77343.0,60,False,True,False,False,False,False,True,False,False,False,False
6246,0,0,73892.0,72,False,True,False,False,False,False,False,True,False,False,False
5975,1,0,40304.0,58,False,False,False,True,False,False,False,True,False,False,False
6875,0,0,32727.0,60,False,False,False,True,False,False,False,False,True,False,False
4399,0,0,68695.0,56,False,True,False,False,False,False,False,False,True,False,False
4042,0,1,43300.0,54,False,True,False,False,False,True,False,False,False,False,False
2157,1,1,26290.0,53,False,True,False,False,False,False,False,False,True,False,False
10133,0,0,93790.0,55,False,True,False,False,False,False,False,True,False,False,False
2525,0,0,38410.0,51,False,False,False,True,False,False,True,False,False,False,False
8233,0,1,64866.0,75,False,False,True,False,False,False,False,False,False,True,False
9483,0,1,57957.0,66,False,True,False,False,False,False,False,False,True,False,False
2945,1,1,46015.0,70,False,False,False,True,False,False,False,False,True,False,False
10403,1,0,16531.0,47,False,True,False,False,False,False,False,False,True,False,False
5074,1,0,28072.0,39,False,False,True,False,False,False,True,False,False,False,False
10524,0,1,49476.0,62,False,False,True,False,False,True,False,False,False,False,False
4690,0,1,50725.0,72,False,True,False,False,False,False,True,False,False,False,False
7521,0,0,83844.0,73,False,True,False,False,False,False,False,False,True,False,False
7196,1,1,41145.0,75,False,False,False,True,False,False,True,False,False,False,False
4406,0,1,67419.0,55,False,True,False,False,False,False,False,False,True,False,False
9672,1,1,23162.0,55,False,False,False,False,False,False,True,False,False,False,False
4864,1,0,34380.0,48,False,True,False,False,False,False,True,False,False,False,False
4706,0,1,34704.0,59,False,True,False,False,False,False,False,True,False,False,False
4070,0,2,94871.0,56,False,False,False,True,False,False,True,False,False,False,False
25,0,1,65148.0,67,False,True,False,False,False,False,True,False,False,False,False
3697,0,1,39898.0,71,False,True,False,False,False,False,False,False,True,False,False
217,0,0,64857.0,69,False,False,True,False,False,False,False,True,False,False,False
4220,0,1,59892.0,55,False,False,False,True,False,False,True,False,False,False,False
5286,0,0,41020.0,38,False,False,True,False,False,False,False,True,False,False,False
9559,0,1,57072.0,64,False,False,False,True,False,False,True,False,False,False,False
2849,0,1,60474.0,46,False,True,False,False,False,False,False,True,False,False,False
7787,0,1,62807.0,65,False,True,False,False,False,False,False,False,True,False,False
3102,1,0,19414.0,44,False,False,False,False,False,False,False,False,True,False,False
5868,1,0,19107.0,45,False,True,False,False,False,False,True,False,False,False,False
8370,0,1,75484.0,49,False,False,False,False,False,False,False,False,True,False,False
9988,0,1,70379.0,49,False,False,True,False,False,False,False,True,False,False,False
2939,0,0,79419.0,55,False,False,True,False,False,False,False,False,True,False,False
5529,2,1,64014.0,79,False,False,False,True,False,False,False,False,True,False,False
9743,0,1,76998.0,70,False,True,False,False,False,False,True,False,False,False,False
5763,1,0,49854.0,53,False,False,True,False,False,False,False,False,True,False,False
3478,1,1,60585.0,54,False,False,False,True,False,False,True,False,False,False,False
7494,1,1,42873.0,75,False,False,False,True,False,True,False,False,False,False,False
1763,0,0,87679.0,37,False,True,False,False,False,False,False,False,True,False,False
7250,1,0,57867.0,47,False,True,False,False,False,False,False,False,True,False,False
2005,1,0,35765.0,35,False,True,False,False,False,False,True,False,False,False,False
10770,0,0,65492.0,66,False,True,False,False,False,False,True,False,False,False,False
6885,1,0,32952.0,48,False,True,False,False,False,True,False,False,False,False,False
2072,0,1,53374.0,56,False,False,False,True,False,False,False,False,True,False,False
9463,0,1,71706.0,66,False,True,False,False,False,False,False,False,True,False,False
6318,0,0,68487.0,37,False,True,False,False,False,False,True,False,False,False,False
4093,1,1,53253.0,50,False,False,True,False,False,False,False,False,True,False,False
5751,1,0,31163.0,52,False,False,False,False,False,True,False,False,False,False,False
3340,1,0,42014.0,48,False,True,False,False,False,False,True,False,False,False,False
3594,1,1,54108.0,52,False,False,True,False,False,False,True,False,False,False,False
3584,0,0,49667.0,70,False,False,False,True,False,False,False,True,False,False,False
3643,0,0,63206.0,51,False,False,True,False,False,False,True,False,False,False,False
851,1,1,57136.0,53,False,False,True,False,False,False,True,False,False,False,False
7706,0,1,46772.0,50,False,False,False,False,False,False,False,False,True,False,False
3967,0,0,78931.0,54,False,False,False,True,False,False,True,False,False,False,False
10128,0,1,53977.0,67,False,True,False,False,False,False,False,False,True,False,False
